day,clinton,trump,random,election,date_num,date_num2,slope_change,slope_change2
2016-10-13,0.02589480936636805,0.02679851657251691,0.02719344190972463,0,485,235225,0,0
2016-10-14,0.026954799719481396,0.029000768579284218,0.026424636977127318,0,486,236196,0,0
2016-10-15,0.024157789674605433,0.025544444676734543,0.026371374797416382,0,487,237169,0,0
2016-10-16,0.023778709120551172,0.024451426324561185,0.025466460350546272,0,488,238144,0,0
2016-10-17,0.01984640859496296,0.020784824909306585,0.026006246110686918,0,489,239121,0,0
2016-10-18,0.021495027757195896,0.019986820060934808,0.026635592314574262,0,490,240100,0,0
2016-10-19,0.029207829162136444,0.021912617056469158,0.027162885774056133,0,491,241081,0,0
2016-10-20,0.057960181661381525,0.03728959829025078,0.03633579467791607,0,492,242064,0,0
2016-10-21,0.030921020759482058,0.025897295730733527,0.026252164004577302,0,493,243049,0,0
2016-10-22,0.02457908612703564,0.023968804126373262,0.026354081638090856,0,494,244036,0,0
2016-10-23,0.024035570543250003,0.02208479801398089,0.024964681952144758,0,495,245025,0,0
2016-10-24,0.021705274494713347,0.024987398493100117,0.02653144760183589,0,496,246016,0,0
2016-10-25,0.023053069978010987,0.023177758499669115,0.02679926936944214,0,497,247009,0,0
2016-10-26,0.02185702137098156,0.021979023934370186,0.02615797057610331,0,498,248004,0,0
2016-10-27,0.023674002482108616,0.01948578093505673,0.026128725836134226,0,499,249001,0,0
2016-10-28,0.01915846176142777,0.019560133733743587,0.025596922940231196,0,500,250000,0,0
2016-10-29,0.018507225300223924,0.01850288815772224,0.024213851926995843,0,501,251001,0,0
2016-10-30,0.02065793546719654,0.020453805437874888,0.024650321319053883,0,502,252004,0,0
2016-10-31,0.019186712517574648,0.018146855768108948,0.02500206999503229,0,503,253009,0,0
2016-11-01,0.02108344824575062,0.016979919644857986,0.025805851176281862,0,504,254016,0,0
2016-11-02,0.023356584669146252,0.02013441842320339,0.02581084202648001,0,505,255025,0,0
2016-11-03,0.021362449189933887,0.01906571204623081,0.023291916026886347,0,506,256036,0,0
2016-11-04,0.02025101016896708,0.019592729921645426,0.02565333717628621,0,507,257049,0,0
2016-11-05,0.02172557678265156,0.019362341402191768,0.02559396940682189,0,508,258064,0,0
2016-11-06,0.020020053376308758,0.019168435733991882,0.02499831142355781,0,509,259081,0,0
2016-11-07,0.026482399097980856,0.023506124386380885,0.026021115651048667,0,510,260100,0,0
2016-11-08,0.02556465958856709,0.019922807696789672,0.025937791255834744,0,511,261121,0,0
2016-11-09,0.030383553969629263,0.032599910316864,0.029799879912857687,1,512,262144,1,1
2016-11-10,0.0269390424608276,0.04063823708774825,0.028672147508341468,1,513,263169,2,4
2016-11-11,0.02242756817672189,0.02821865923130156,0.02736732325570922,1,514,264196,3,9
2016-11-12,0.02407986000995409,0.025925046158593226,0.026786159906996558,1,515,265225,4,16
2016-11-13,0.02359727428394016,0.02574740114409644,0.025780935429610484,1,516,266256,5,25
2016-11-14,0.03154471173021306,0.024692729667960333,0.02731498657695861,1,517,267289,6,36
2016-11-15,0.02506875344696879,0.02356331555460668,0.027255654075200562,1,518,268324,7,49
2016-11-16,0.0199261388591116,0.024603674693445876,0.02689832986702069,1,519,269361,8,64
2016-11-17,0.027214937348055114,0.02448966879870408,0.027359971757059075,1,520,270400,9,81
2016-11-18,0.02631389528572546,0.02433461865811873,0.027062112933822203,1,521,271441,10,100
2016-11-19,0.023370280173294518,0.02396452163859004,0.026601961306952547,1,522,272484,11,121
2016-11-20,0.0208469344408225,0.025531982902823325,0.026594778878145715,1,523,273529,12,144
2016-11-21,0.019141774261232484,0.02867336079897956,0.02677645007747417,1,524,274576,13,169
2016-11-22,0.019865868877368086,0.028235957402714756,0.02867211022537957,1,525,275625,14,196
2016-11-23,0.015897801462106516,0.024972165624917855,0.026515525389249013,1,526,276676,15,225
2016-11-24,0.018120450401460417,0.024998523782932453,0.024741270855092624,1,527,277729,16,256
2016-11-25,0.021659441710132496,0.020324608623173326,0.025958409789691533,1,528,278784,17,289
2016-11-26,0.01887392576153732,0.02697785463453754,0.027204894623637985,1,529,279841,18,324
2016-11-27,0.01968249692978876,0.017073292460488408,0.027033526435774308,1,530,280900,19,361
2016-11-28,0.01834174185093288,0.016172407623181284,0.02668023896707657,1,531,281961,20,400
2016-11-29,0.02999096043447626,0.0231908099233978,0.026977702555339,1,532,283024,21,441
2016-11-30,0.025896385546591908,0.019292781267873583,0.027149773494856227,1,533,284089,22,484
2016-12-01,0.02064078068985821,0.01764614206247644,0.027747447095183047,1,534,285156,23,529
2016-12-02,0.024548739660265727,0.01904346823167235,0.026670628445646275,1,535,286225,24,576
2016-12-03,0.023331053278267015,0.02131097372298801,0.02609883462554395,1,536,287296,25,625
2016-12-04,0.021999019438697597,0.022264847457530774,0.026053350732308557,1,537,288369,26,676
2016-12-05,0.017400545059734575,0.02250646205883284,0.02751593995535366,1,538,289444,27,729
2016-12-06,0.018287669129127524,0.01872243124459648,0.026833333866531608,1,539,290521,28,784
2016-12-07,0.022048522257616124,0.021709338874734963,0.028198913673059094,1,540,291600,29,841
2016-12-08,0.02232818466951868,0.03633244473474448,0.02792336734391977,1,541,292681,30,900
2016-12-09,0.021665284752666828,0.02509393705196646,0.027093443812761627,1,542,293764,31,961
2016-12-10,0.02192857820635654,0.02201052158117365,0.027255494831195208,1,543,294849,32,1024
2016-12-11,0.023041445020591918,0.021302527847781562,0.02636366927967403,1,544,295936,33,1089
2016-12-12,0.02030163428082496,0.02118658565099844,0.026843019900923096,1,545,297025,34,1156
2016-12-13,0.018404894579285062,0.016177540911889658,0.026727508810640392,1,546,298116,35,1225
2016-12-14,0.017465768949169812,0.019094928163229552,0.02808094563723936,1,547,299209,36,1296
2016-12-15,0.01894826749046626,0.02181311967777593,0.027604358920047426,1,548,300304,37,1369
2016-12-16,0.0196641020426084,0.022234495979048103,0.02680462900626706,1,549,301401,38,1444
2016-12-17,0.019828463188027143,0.023361059466553768,0.027300181553027356,1,550,302500,39,1521
2016-12-18,0.021200524794809186,0.024036113530631373,0.0269809194081962,1,551,303601,40,1600
2016-12-19,0.015829656352665755,0.020016850685967515,0.02791741227311244,1,552,304704,41,1681
2016-12-20,0.01577003392035174,0.0222449222107329,0.02802448232309389,1,553,305809,42,1764
2016-12-21,0.021363551784674445,0.021032199922169027,0.028390311601905468,1,554,306916,43,1849
2016-12-22,0.0231659968317548,0.026802080169302637,0.028537659852405407,1,555,308025,44,1936
2016-12-23,0.02703479012711993,0.02670312350178363,0.028415085285571486,1,556,309136,45,2025
2016-12-24,0.02603010743901172,0.029071378114208724,0.03077513927518801,1,557,310249,46,2116
2016-12-25,0.04576019660687359,0.038593732111600436,0.035844758980546565,1,558,311364,47,2209
2016-12-26,0.026788873932549903,0.03156172208127698,0.031212728490335243,1,559,312481,48,2304
2016-12-27,0.021444009566209118,0.02703885076973052,0.028143232773038488,1,560,313600,49,2401
2016-12-28,0.023334054926666268,0.03100648781131585,0.02852792355019825,1,561,314721,50,2500
2016-12-29,0.023896031943709192,0.02696053254525306,0.0278550411737347,1,562,315844,51,2601
2016-12-30,0.02504744682532233,0.02326030712621976,0.028573777475927688,1,563,316969,52,2704
2016-12-31,0.03200691684107471,0.05289649020803483,0.028287526232520774,1,564,318096,53,2809
2017-01-01,0.03174195443000389,0.04015956663966316,0.030500849321573764,1,565,319225,54,2916
2017-01-02,0.028470874117097825,0.02454090353325381,0.027670699803982908,1,566,320356,55,3025
2017-01-03,0.017157611377150186,0.024833580280009183,0.02691115630006001,1,567,321489,56,3136
2017-01-04,0.01885140459606038,0.02098500431752132,0.027364488068081942,1,568,322624,57,3249
2017-01-05,0.02190594209555017,0.0230955135371774,0.027440474616639256,1,569,323761,58,3364
2017-01-06,0.025683003642621,0.01821609493174934,0.02589195105041168,1,570,324900,59,3481
2017-01-07,0.019984200907501838,0.020530021076823973,0.02657862567003815,1,571,326041,60,3600
2017-01-08,0.023476327577921976,0.021257980682938996,0.026310698773409743,1,572,327184,61,3721
2017-01-09,0.018933783725617263,0.02083297305038772,0.026010819986916414,1,573,328329,62,3844
2017-01-10,0.01896361718380328,0.018259691199249847,0.02592289418829494,1,574,329476,63,3969
2017-01-11,0.02283930037923144,0.01709109233439476,0.026185177840970318,1,575,330625,64,4096
2017-01-12,0.01955702182534217,0.01664449126532452,0.026237901401846432,1,576,331776,65,4225
2017-01-13,0.01880065025384523,0.017235018274603497,0.025587332018536062,1,577,332929,66,4356
2017-01-14,0.022614924249147052,0.01688254809682426,0.026838029629713427,1,578,334084,67,4489
2017-01-15,0.02352702202379681,0.020650312455350525,0.02598422070281588,1,579,335241,68,4624
2017-01-16,0.021149497403991385,0.025141921947704125,0.026440185454596254,1,580,336400,69,4761
2017-01-17,0.019706146722070352,0.0208874016494064,0.02685386280241393,1,581,337561,70,4900
2017-01-18,0.028041525886332755,0.01932417552131983,0.02669645018680073,1,582,338724,71,5041
2017-01-19,0.02639239405135964,0.01867171370736157,0.026793033442198872,1,583,339889,72,5184
2017-01-20,0.05687472975441703,0.019942010921701968,0.025572531123568627,1,584,341056,73,5329
2017-01-21,0.02775052411904113,0.01894558870873466,0.02639784403493772,1,585,342225,74,5476
2017-01-22,0.02311891219086727,0.019356877410037908,0.025698391966052225,1,586,343396,75,5625
2017-01-23,0.029508706345548318,0.020467631833987858,0.026810227769107645,1,587,344569,76,5776
2017-01-24,0.027103942352668053,0.019749383033437786,0.027274861723166538,1,588,345744,77,5929
2017-01-25,0.045606993094138994,0.02253008304553442,0.0275962269827524,1,589,346921,78,6084
2017-01-26,0.058464642973930815,0.026360811114581682,0.02767433573527813,1,590,348100,79,6241
2017-01-27,0.03891928075272892,0.02725481981393073,0.02841856113046673,1,591,349281,80,6400
2017-01-28,0.034489119022052636,0.033545484416133295,0.030349918498247256,1,592,350464,81,6561
2017-01-29,0.028511369209566026,0.031498917158449345,0.029531469167296032,1,593,351649,82,6724
2017-01-30,0.02913005117014128,0.027367219182780855,0.028556597083238638,1,594,352836,83,6889
2017-01-31,0.025575267520680654,0.022692444022305285,0.02735311082831077,1,595,354025,84,7056
2017-02-01,0.021769840759195185,0.020026981279107136,0.02604732411553294,1,596,355216,85,7225
2017-02-02,0.02602499424915319,0.026489875965611,0.027449989825581844,1,597,356409,86,7396
2017-02-03,0.03374327323865641,0.023832018917501998,0.027273320949961585,1,598,357604,87,7569
2017-02-04,0.03818722632425815,0.0294635695125457,0.02683051412191274,1,599,358801,88,7744
2017-02-05,0.03878308081955703,0.02488919784763418,0.02574375603566612,1,600,360000,89,7921
2017-02-06,0.013091980379335792,0.02075524191733917,0.022031639610686004,1,601,361201,90,8100
2017-02-07,0.03501327016338605,0.023946216338399315,0.0260479782901582,1,602,362404,91,8281
2017-02-08,0.022527739118379474,0.02163859615528217,0.02612993550145757,1,603,363609,92,8464
2017-02-09,0.023094004197812275,0.020746318027745285,0.026800704992813024,1,604,364816,93,8649
2017-02-10,0.024765368290659485,0.02031024965318684,0.02661684761228517,1,605,366025,94,8836
2017-02-11,0.02395074528340189,0.02454050882116221,0.027157144057091676,1,606,367236,95,9025
2017-02-12,0.032686700721699484,0.022193754353709873,0.026854551790147698,1,607,368449,96,9216
2017-02-13,0.02225303902714011,0.02411901150748289,0.02418507336227033,1,608,369664,97,9409
2017-02-14,0.014874208189289431,0.017323324740100024,0.023392625937625797,1,609,370881,98,9604
2017-02-15,0.016663218065890304,0.01778936755011995,0.025403382892011973,1,610,372100,99,9801
2017-02-16,0.02295484213071541,0.018299135280200524,0.026671262248092697,1,611,373321,100,10000
2017-02-17,0.021864563371809316,0.022042378353808574,0.027206810940294743,1,612,374544,101,10201
2017-02-18,0.03497288962173795,0.021289374766323067,0.02748890363670609,1,613,375769,102,10404
2017-02-19,0.031095949389680112,0.023652065224505848,0.02758156494488756,1,614,376996,103,10609
2017-02-20,0.019183895883993347,0.025167595067393987,0.027319954088009052,1,615,378225,104,10816
2017-02-21,0.018642930304864417,0.02518797833732691,0.02813441492595621,1,616,379456,105,11025
2017-02-22,0.02933995015734695,0.029456359126558862,0.028066371188221452,1,617,380689,106,11236
2017-02-23,0.02303888863704945,0.02575267692387273,0.027126904821391875,1,618,381924,107,11449
2017-02-24,0.022039306015097786,0.02107128350815084,0.02651993704850829,1,619,383161,108,11664
2017-02-25,0.022761274966407646,0.022558014818762427,0.026264502245701125,1,620,384400,109,11881
2017-02-26,0.017616131018312886,0.02295092413566727,0.02694314933043733,1,621,385641,110,12100
2017-02-27,0.023437519719071258,0.024679770915976198,0.02618460948572189,1,622,386884,111,12321
2017-02-28,0.02362630983797992,0.028198973688605713,0.02788236041548625,1,623,388129,112,12544
2017-03-01,0.03351930009097577,0.025159714082474808,0.027436523860219737,1,624,389376,113,12769
2017-03-02,0.01810073762839449,0.019327192841338436,0.02612085435134278,1,625,390625,114,12996
2017-03-03,0.017657173348326127,0.01788773209465056,0.026227239399137004,1,626,391876,115,13225
2017-03-04,0.022928778008176,0.016677916108829502,0.02593869765339295,1,627,393129,116,13456
2017-03-05,0.02219154347471755,0.01608458196547113,0.026670230097908025,1,628,394384,117,13689
2017-03-06,0.017805199215696666,0.018104333898375492,0.027600923314088515,1,629,395641,118,13924
2017-03-07,0.017868690140939746,0.018918788742157026,0.026435909964437804,1,630,396900,119,14161
2017-03-08,0.020346365090607586,0.02183669743036817,0.026362185027145688,1,631,398161,120,14400
2017-03-09,0.025620227389569282,0.01994074535744645,0.02689446030901077,1,632,399424,121,14641
2017-03-10,0.025194560236473176,0.02025418606559487,0.026185583428985082,1,633,400689,122,14884
2017-03-11,0.019972216674167632,0.017769022231810892,0.026421106172045492,1,634,401956,123,15129
2017-03-12,0.017211837331729717,0.019595438285366768,0.026781890299836592,1,635,403225,124,15376
2017-03-13,0.0200670533260818,0.019044701532827727,0.027583988972730053,1,636,404496,125,15625
2017-03-14,0.018524445756186225,0.019606771075848826,NA,1,637,405769,126,15876
2017-03-15,0.018323849316806688,0.01758445663021035,NA,1,638,407044,127,16129
2017-03-16,0.02264930309793344,0.01956494546004405,NA,1,639,408321,128,16384
2017-03-17,0.02042222711992156,0.022407853267554168,NA,1,640,409600,129,16641
2017-03-18,0.03671472966006736,0.025962365704965275,NA,1,641,410881,130,16900
2017-03-19,0.031837463996650155,0.02292916724733835,NA,1,642,412164,131,17161
2017-03-20,0.01876941577602801,0.016512189120307438,NA,1,643,413449,132,17424
2017-03-21,0.01762804602038839,0.017014418818814464,NA,1,644,414736,133,17689
2017-03-22,0.015024525093128925,0.018558041995072598,NA,1,645,416025,134,17956
2017-03-23,0.01550499043840583,0.02156708353700289,NA,1,646,417316,135,18225
2017-03-24,0.0248888300476296,0.01989045223934596,NA,1,647,418609,136,18496
2017-03-25,0.025970936007752268,0.019271168725296498,NA,1,648,419904,137,18769
2017-03-26,0.013609058373656006,0.018369578733985942,NA,1,649,421201,138,19044
2017-03-27,0.01665919750331589,0.02158447041035744,NA,1,650,422500,139,19321
2017-03-28,0.02043570669637468,0.02048817932143959,NA,1,651,423801,140,19600
2017-03-29,0.01774729807136612,0.021480969257134202,NA,1,652,425104,141,19881
2017-03-30,0.01663394291436911,0.018230532417366725,NA,1,653,426409,142,20164
2017-03-31,0.01499456872999171,0.019482076212344816,NA,1,654,427716,143,20449
2017-04-01,0.01634769762696588,0.020059411535390877,NA,1,655,429025,144,20736
2017-04-02,0.01672972013844236,0.01821968639454382,NA,1,656,430336,145,21025
2017-04-03,0.049926600195690014,0.027365517996871702,NA,1,657,431649,146,21316
2017-04-04,0.0391129679817254,0.02158642730855259,NA,1,658,432964,147,21609
2017-04-05,0.02649971104781424,0.021459995873497537,NA,1,659,434281,148,21904
2017-04-06,0.034577146061792866,0.023084905214234633,NA,1,660,435600,149,22201
2017-04-07,0.03713209907828405,0.0238423965666508,NA,1,661,436921,150,22500
2017-04-08,0.03868719448161465,0.02195429977905197,NA,1,662,438244,151,22801
2017-04-09,0.03453354709247527,0.02015063109585685,NA,1,663,439569,152,23104
2017-04-10,0.035489673301476635,0.020402237336563663,NA,1,664,440896,153,23409
2017-04-11,0.023629802310062342,0.02294192762668316,NA,1,665,442225,154,23716
2017-04-12,0.01675915051113493,0.019079327228067672,NA,1,666,443556,155,24025
2017-04-13,0.015611528530468153,0.020463172607946542,NA,1,667,444889,156,24336
2017-04-14,0.038108020647802984,0.021252075902147845,NA,1,668,446224,157,24649
2017-04-15,0.032546766756488515,0.01818974525432085,NA,1,669,447561,158,24964
2017-04-16,0.031186774688275614,0.022211437041880704,NA,1,670,448900,159,25281
2017-04-17,0.020350124097356877,0.020377879258087667,NA,1,671,450241,160,25600
2017-04-18,0.023207518961090357,0.017637162812715396,NA,1,672,451584,161,25921
2017-04-19,0.025833406053026226,0.016334507781665824,NA,1,673,452929,162,26244
2017-04-20,0.025001050959864917,0.022062309584756197,NA,1,674,454276,163,26569
2017-04-21,0.02821307464423078,0.03000948542608835,NA,1,675,455625,164,26896
2017-04-22,0.029280263368670907,0.024850585276456096,NA,1,676,456976,165,27225
2017-04-23,0.02520473594718893,0.02319522513909554,NA,1,677,458329,166,27556
2017-04-24,0.02337387753266179,0.024043917280478447,NA,1,678,459684,167,27889
2017-04-25,0.021150643163863392,0.024551719449272588,NA,1,679,461041,168,28224
2017-04-26,0.01909211991854281,0.021409085889764756,NA,1,680,462400,169,28561
2017-04-27,0.020240934468610288,0.017843675106445713,NA,1,681,463761,170,28900
2017-04-28,0.01926507098440578,0.02131821438264082,NA,1,682,465124,171,29241
2017-04-29,0.018905258414285364,0.02211846796168956,NA,1,683,466489,172,29584
2017-04-30,0.02351443189843296,0.019324306633644157,NA,1,684,467856,173,29929
2017-05-01,0.027481353223158804,0.024787431031183905,NA,1,685,469225,174,30276
2017-05-02,0.03782761291507289,0.025805831554595583,NA,1,686,470596,175,30625
2017-05-03,0.021320039326978714,0.0193787981027934,NA,1,687,471969,176,30976
2017-05-04,0.02511447476545655,0.017197349437080317,NA,1,688,473344,177,31329
2017-05-05,0.031412709916951914,0.019165959745451017,NA,1,689,474721,178,31684
2017-05-06,0.03481239115102547,0.02014362918444424,NA,1,690,476100,179,32041
2017-05-07,0.028643824707443925,0.01836800630035174,NA,1,691,477481,180,32400
2017-05-08,0.02052920365278574,0.015368706457016231,NA,1,692,478864,181,32761
2017-05-09,0.01531004260070131,0.014983495314415644,NA,1,693,480249,182,33124
2017-05-10,0.01179748383596102,0.01324810041560364,NA,1,694,481636,183,33489
2017-05-11,0.014250526301922174,0.017704684006114316,NA,1,695,483025,184,33856
2017-05-12,0.013451025572950252,0.017532485888854622,NA,1,696,484416,185,34225
2017-05-13,0.02221447168784474,0.020321973439394552,NA,1,697,485809,186,34596
2017-05-14,0.032345073770418384,0.01852308800470936,NA,1,698,487204,187,34969
2017-05-15,0.017486630940347143,0.017675527385744856,NA,1,699,488601,188,35344
2017-05-16,0.015687824921954797,0.016931092877381374,NA,1,700,490000,189,35721
2017-05-17,0.02091991989319971,0.017424853783717276,NA,1,701,491401,190,36100
2017-05-18,0.016080211367334462,0.018115589032194096,NA,1,702,492804,191,36481
2017-05-19,0.02268256692884879,0.018239894063140732,NA,1,703,494209,192,36864
2017-05-20,0.03764521084894454,0.018716183544669997,NA,1,704,495616,193,37249
2017-05-21,0.033723538951906995,0.01780593312803486,NA,1,705,497025,194,37636
2017-05-22,0.02531274072000597,0.02066846633516277,NA,1,706,498436,195,38025
2017-05-23,0.022185183700908308,0.03169348861555725,NA,1,707,499849,196,38416
2017-05-24,0.018721196399204745,0.02495776530891496,NA,1,708,501264,197,38809
2017-05-25,0.02008440449769584,0.025032532314976395,NA,1,709,502681,198,39204
2017-05-26,0.026147784655909924,0.030657638986912893,NA,1,710,504100,199,39601
2017-05-27,0.026083952205033675,0.025047793312055425,NA,1,711,505521,200,40000
2017-05-28,0.023786082682142502,0.03111873388627312,NA,1,712,506944,201,40401
2017-05-29,0.02177836375322832,0.03383393100209403,NA,1,713,508369,202,40804
2017-05-30,0.024569528277056843,0.02375771751183323,NA,1,714,509796,203,41209
2017-05-31,0.025930082394345664,0.019681062508818903,NA,1,715,511225,204,41616
2017-06-01,0.014304314935276263,0.02094060056985969,NA,1,716,512656,205,42025
2017-06-02,0.020239015298592542,0.02047068639934356,NA,1,717,514089,206,42436
2017-06-03,0.024380184739491183,0.028875758909822562,NA,1,718,515524,207,42849
2017-06-04,0.02476325123595998,0.04582705411867926,NA,1,719,516961,208,43264
2017-06-05,0.01878579146552053,0.02628736604402231,NA,1,720,518400,209,43681
2017-06-06,0.02680071713084017,0.0229015428255065,NA,1,721,519841,210,44100
2017-06-07,0.03821790262497847,0.017949072100296462,NA,1,722,521284,211,44521
2017-06-08,0.0122937085964323,0.015984303975977988,NA,1,723,522729,212,44944
2017-06-09,0.017348939343530472,0.017656825002753125,NA,1,724,524176,213,45369
2017-06-10,0.02739735878376444,0.021119429380483376,NA,1,725,525625,214,45796
2017-06-11,0.02151536940754035,0.019167860339422062,NA,1,726,527076,215,46225
2017-06-12,0.021182250137874743,0.019081506550481908,NA,1,727,528529,216,46656
2017-06-13,0.014360388134053534,0.01821641173099037,NA,1,728,529984,217,47089
2017-06-14,0.017117309083928816,0.01892438637423948,NA,1,729,531441,218,47524
2017-06-15,0.02226608571356976,0.016586532984271794,NA,1,730,532900,219,47961
